City,Hotel Name,Address,NandA,Overall Rating,Review Rating,Date,Title,Review,Negative,Neutral,Positive,Compound
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,9.2," January 05, 2021",Thoughtful and accommodating. ,"My partner and I booked a stay for Christmas for our first anniversary and Dorsett helped to facilitate it over the Agoda chat. We appreciated the little touches when we entered our room and the bathtub was luxurious and spacious. The front desk, Aiden, personally brought us up to the pool seeing as our check out time was soon and we were also unable to visit the pool the day before. He went to extra mile to give us a late check out at 2pm to visit the pool at 1pm and even tapped us in (given covid restrictions) It was a very thoughtful gesture. We will definitely revisit Dorsett again for birthdays and celebrations :-)",0.0,0.924,0.076,0.8357
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,7.6," January 04, 2021",Very good,"Pros : 1) the hotel has really good location. 2) the room is clean and comfortable. 3) the hotel is accommodative and tried their best to made our stay comfortable. 4) there are many GOOD eatery nearby within 3-5mins of walking. 5) the bed and pillows are comfy! Cons: 1) the hotel does not provide wine glasses and a bottle opener (might be due to the renovation of their restaurant/cafe). 2) the night shift staff at the concierge (on 31st Dec & 1st Jan night) seems to have a nonchalant attitude towards guests. 3) we extended our check out timing to 1.30PM and the house keeping ENTERED our room while we were sleeping at 11.30AM. We feel really disturbed. 4) it is very hard to call the concierge/operator/house keeping from the room phone as nobody would pick up. You have to walk down to make any request. 5) the water in the shower isn’t hot enough, it is just warm or at room temperature.",0.027,0.842,0.13,0.9531
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,9.2," January 04, 2021",Accessible to MRT around city area,Very convenience with walking distance from the MRT.,0.0,1.0,0.0,0.0
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,4.8," January 03, 2021","Disappointed, won't be back again. ","Asked if we can drop our bags earlier as we have plans, but was told to strictly adhere to the check in time of 230pm given by the hotel for the safe measures. We reached at 230pm excitedly but was told that they only have twin bed available at the moment and if we want to have Queen bed, we will have to wait 1 to 2 hours. We ended up only getting our room at 4pm, what a huge turnoff and totally ruin our plans. I guess you get what you paid for. The counter staff was not friendly as well.",0.111,0.766,0.123,0.1148
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,6.4," January 03, 2021",Nothing special,The only thing I can say is it's cheap (got it at a good rate) . Location is good and easily accessible. But the cleanliness of room is severely lacking. Dusty and the telephone stinks!,0.166,0.691,0.143,-0.4404
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,6.4," January 03, 2021",Over-stringent Security,"After booking, I received an email 3 days before my stay, warning me about strict hotel policies of not allowing guests to bring visitors into the hotel rooms and guest room floors. They even stated the penalties such as fines up to thousands of dollars and imprisonments and quoted the law if I don’t comply. It was mentioned again upon checking-in and I was required to sign an acknowledgment form about it. I understand they are being cautious about the COVID-19 situation but I take it that the hotel don’t trust its guests and I felt threatened. Not comfortable at all. The loft room is nice but the view is not, overlooking the busy street.",0.087,0.846,0.068,-0.078
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,9.6," January 03, 2021",Exceptional,"I booked the hotel for 3D2N for New Year’s Celebration and my anniversary with my husband. It was truly an enjoyable stay and we even thought of extending our stay duration! The hotel is very well maintained and I love the simplicity and coziness of the room, it made my stay extra comfortable and relaxing. The hotel is a little understaffed but they tried their very best to accommodate our needs and made our stay as comfortable and enjoyable as they could. Overall, if you are looking for a short relaxing getaway in town, this hotel is a great option! The swimming pool is decent(co sharing with dorsett residences) and the gym is abit small with limited equipments.",0.016,0.689,0.295,0.9906
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,10.0," January 02, 2021",Value for money and the place was so convenient ,"Staff was friendly, place was clean and very convenient as it is near the MRT and also shopping centre. Very affordable and value for money.",0.0,0.72,0.28,0.8207
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,2.0," December 31, 2020",Terrible service and cleanliness of room,"Was told that they only allowed 2 guests in based on the room we were given. However, the way how the staff approached us was very terrible whereby they talked down to us like as if we were kids and kept spam calling our room to chase us out. Also, room cleanliness was terrible. Toilet was not scrubbed properly on the walls and literally can see stains from previous guests that uses the room. Mirrors were also not well clean and you can see finger prints on it as well. Interior of the hotel was so bad that you can see someone showering just from sitting at the bedside. Terrible and will never come again.",0.177,0.804,0.019,-0.9615
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,10.0," December 30, 2020",Locations ,Very good near MRT stations. Easy accessible to shopping centre. Worth for money.👍👍👏👏,0.0,0.556,0.444,0.7902
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,10.0," December 29, 2020",The splash room is pretty cool,The bathtub has a modern design,0.0,1.0,0.0,0.0
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,6.0," December 28, 2020",Just alright ,"Stayed for 3 days & 2 nights. On the 2nd day, waited for more than 40minutes for make-up room. Had to make 3 phone calls for that. Not 1 but 3 staffs arrived after that. The one who made the bed was what I was really unhappy about. It is not called making up the bed when all she did was put the comforter in place WITHOUT tucking in and tidy the bedsheet and the pillows. If I had known that was it, I could make up my own bed and definitely can do it better! Checking in took 30minutes wait time. Checking out was quick but was declined of late check out due to high occupancy. Room was alright. Reminds me of some so-called hotels in neighbouring countries that are rated 5 star but more of a 3 star deserving. Needs a lil bit of refurbishment and cleaning on the carpet cause it kind of has that unpleasant odour to it. No room service obviously. There were only two pillows when I arrived so had to ask for another two. Who sleeps with two anyway? I know I don't. The two extra pillows given to me was OMG. They were huge and oh-so-comfy. At least this one thing made my stay a cosy one, or perhaps the huge windows too. Draw the curtains to the side, the outside world offers only views of health institutions and roadworks but oh well, it was still nice to have it all spacious.",0.043,0.857,0.1,0.9314
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,6.0," December 27, 2020",Above average,"Queued for approx 1hr for check in, despite arriving at the designated time slot. Quite bad queue management, as the floor manager told us there’s nothing they could do when guests who arrived much later got served first. the rest are average.",0.085,0.915,0.0,-0.5849
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,8.4," December 26, 2020",Excellent,Near by MRT station,0.0,1.0,0.0,0.0
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,8.0," December 26, 2020",Value for money stay in town,"Dorsett hotel is a decent hotel with fantastic location and service. Check in and check out were fuss free and quick with very good service attitude. Hotel is quite old so I expected the inside to be quite worn out, but it is still acceptable for a one night's stay. I told the hotel before hand that this staycation is for anniversary and they wrote a card and drew cute cartoons on the mirror. It was a nice gesture. We felt welcomed. The only issues I had with the hotel room are the flooding of the area outside the shower and the buzzing sound from the electrical box above the wardrobe. We almost slipped and fell a few times when walking inside the toilet as the flooding was pretty bad. The buzzing sound was quite loud which affected our sleep a bit. Other than these issues, the hotel is pretty decent and value for money.",0.05,0.751,0.199,0.9781
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,4.0," December 25, 2020",Acceptable,"Check in took an hour, and the overall service was slow",0.0,1.0,0.0,0.0
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,10.0," December 22, 2020",Nice and friendly staff,The location was nice near MRT and the staff are so friendly and accomodating.,0.0,0.634,0.366,0.7855
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,7.2," December 22, 2020",Things were great until 3 cockroaches appear,"Service and location was excellent. Shocking to see 3 cockroaches appearing in the room, one after another.",0.132,0.686,0.181,0.25
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,8.0," December 14, 2020",Convenience to access and get a food ,"Arrived 2pm - only managed to get room key 3pm as been told the room not ready. Unfortunately the hotel guests Check in later than me also got the key. After check in, wanted to book swim slots and been told whole day slots are taken (as limited 5 slots per time slot ). No complimentary carpark . Aircond controller difficult to adjust. I turn off Aircond during sleep",0.122,0.81,0.069,-0.4164
Singapore,Dorsett Singapore (SG Clean Certified),"333 New Bridge Road, Chinatown, Singapore, Singapore, 088765","Dorsett Singapore (SG Clean Certified) ;333 New Bridge Road, Chinatown, Singapore, Singapore, 088765",8.3,10.0," November 14, 2020",Nice hotel,<3,0.0,0.0,0.0,0.0
